"activity" "subject" "measurement" "average"
"walking" 9 "frequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.562714528653846
"walking" 9 "frequencyBodyGyroscopeMeanX" -0.383676120961538
"walking" 9 "frequencyBodyGyroscopeMeanY" -0.436905860576923
"walking" 9 "frequencyBodyGyroscopeMeanZ" -0.240222512134615
"walking" 9 "frequencyBodyGyroscopeStandardDeviationX" -0.507404512692308
"walking" 9 "frequencyBodyGyroscopeStandardDeviationY" -0.490990336346154
"walking" 9 "frequencyBodyGyroscopeStandardDeviationZ" -0.342367223269231
"walking" 9 "timeBodyAccelerationJerkMagnitudeMean" -0.203733615519231
"walking" 9 "timeBodyAccelerationJerkMagnitudeStandardDeviation" -0.317113487115385
"walking" 9 "timeBodyAccelerationJerkMeanX" 0.0704357270480769
"walking" 9 "timeBodyAccelerationJerkMeanY" 0.0212255910017308
"walking" 9 "timeBodyAccelerationJerkMeanZ" 0.00414762740192308
"walking" 9 "timeBodyAccelerationJerkStandardDeviationX" -0.206733787961538
"walking" 9 "timeBodyAccelerationJerkStandardDeviationY" -0.276929933846154
"walking" 9 "timeBodyAccelerationJerkStandardDeviationZ" -0.409764526153846
"walking" 9 "timeBodyAccelerationMagnitudeMean" -0.0980840496143461
"walking" 9 "timeBodyAccelerationMagnitudeStandardDeviation" -0.37942877
"walking" 9 "timeBodyAccelerationMeanX" 0.278502842115385
"walking" 9 "timeBodyAccelerationMeanY" -0.0180891971284423
"walking" 9 "timeBodyAccelerationMeanZ" -0.110820512307692
"walking" 9 "timeBodyAccelerationStandardDeviationX" -0.238353562692308
"walking" 9 "timeBodyAccelerationStandardDeviationY" -0.201696960826923
"walking" 9 "timeBodyAccelerationStandardDeviationZ" -0.0579636469030769
"walking" 9 "timeBodyGyroscopeJerkMagnitudeMean" -0.510253995769231
"walking" 9 "timeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.599866472692308
"walking" 9 "timeBodyGyroscopeJerkMeanX" -0.0809204094461538
"walking" 9 "timeBodyGyroscopeJerkMeanY" -0.0356283427038462
"walking" 9 "timeBodyGyroscopeJerkMeanZ" -0.0633406620592308
"walking" 9 "timeBodyGyroscopeJerkStandardDeviationX" -0.526985309038462
"walking" 9 "timeBodyGyroscopeJerkStandardDeviationY" -0.549200228076923
"walking" 9 "timeBodyGyroscopeJerkStandardDeviationZ" -0.457881494038462
"walking" 9 "timeBodyGyroscopeMagnitudeMean" -0.294542266826923
"walking" 9 "timeBodyGyroscopeMagnitudeStandardDeviation" -0.489725811538462
"walking" 9 "timeBodyGyroscopeMeanX" -0.0808360598653846
"walking" 9 "timeBodyGyroscopeMeanY" -0.0625598710615385
"walking" 9 "timeBodyGyroscopeMeanZ" 0.111629779896154
"walking" 9 "timeBodyGyroscopeStandardDeviationX" -0.476163506730769
"walking" 9 "timeBodyGyroscopeStandardDeviationY" -0.467054167884615
"walking" 9 "timeBodyGyroscopeStandardDeviationZ" -0.265683521346154
"walking" 9 "timeGravityAccelerationMagnitudeMean" -0.0980840496143461
"walking" 9 "timeGravityAccelerationMagnitudeStandardDeviation" -0.37942877
"walking" 9 "timeGravityAccelerationMeanX" 0.951867079615385
"walking" 9 "timeGravityAccelerationMeanY" -0.0314341738730769
"walking" 9 "timeGravityAccelerationMeanZ" -0.115856121080385
"walking" 9 "timeGravityAccelerationStandardDeviationX" -0.980971973653846
"walking" 9 "timeGravityAccelerationStandardDeviationY" -0.971242423076923
"walking" 9 "timeGravityAccelerationStandardDeviationZ" -0.955523995576923
"walking" 10 "frequencyBodyAccelerationJerkMeanX" -0.107941107467925
"walking" 10 "frequencyBodyAccelerationJerkMeanY" 0.0309052018326415
"walking" 10 "frequencyBodyAccelerationJerkMeanZ" -0.464020508867925
"walking" 10 "frequencyBodyAccelerationJerkStandardDeviationX" -0.0791518267107547
"walking" 10 "frequencyBodyAccelerationJerkStandardDeviationY" 0.0484867672264151
"walking" 10 "frequencyBodyAccelerationJerkStandardDeviationZ" -0.558512650188679
"walking" 10 "frequencyBodyAccelerationMagnitudeMean" -0.0930237422792453
"walking" 10 "frequencyBodyAccelerationMagnitudeStandardDeviation" -0.370471943962264
"walking" 10 "frequencyBodyAccelerationMeanX" -0.114190001283019
"walking" 10 "frequencyBodyAccelerationMeanY" 0.0533911909886792
"walking" 10 "frequencyBodyAccelerationMeanZ" -0.41218272245283
"walking" 10 "frequencyBodyAccelerationStandardDeviationX" -0.206366497226415
"walking" 10 "frequencyBodyAccelerationStandardDeviationY" -0.129775706316981
"walking" 10 "frequencyBodyAccelerationStandardDeviationZ" -0.435304215660377
"walking" 10 "frequencyBodyBodyAccelerationJerkMagnitudeMean" 0.0205189516981132
"walking" 10 "frequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" 0.0502087634986792
"walking" 10 "frequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.515065335849057
"walking" 10 "frequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.517675799056604
"walking" 10 "frequencyBodyBodyGyroscopeMagnitudeMean" -0.412616909622642
"walking" 10 "frequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.499759796981132
"walking" 10 "frequencyBodyGyroscopeMeanX" -0.277913780754717
"walking" 10 "frequencyBodyGyroscopeMeanY" -0.345209034528302
"walking" 10 "frequencyBodyGyroscopeMeanZ" -0.108530029881132
"walking" 10 "frequencyBodyGyroscopeStandardDeviationX" -0.458292932830189
"walking" 10 "frequencyBodyGyroscopeStandardDeviationY" -0.204392821584906
"walking" 10 "frequencyBodyGyroscopeStandardDeviationZ" -0.273292866226415
"walking" 10 "timeBodyAccelerationJerkMagnitudeMean" -0.132624992298283
"walking" 10 "timeBodyAccelerationJerkMagnitudeStandardDeviation" 0.037608338009434
"walking" 10 "timeBodyAccelerationJerkMeanX" 0.0857943809283019
"walking" 10 "timeBodyAccelerationJerkMeanY" 0.00408248792641509
"walking" 10 "timeBodyAccelerationJerkMeanZ" -0.0162953195396226
"walking" 10 "timeBodyAccelerationJerkStandardDeviationX" -0.0521991013207547
"walking" 10 "timeBodyAccelerationJerkStandardDeviationY" 0.0750804952113207
"walking" 10 "timeBodyAccelerationJerkStandardDeviationZ" -0.511662905849057
"walking" 10 "timeBodyAccelerationMagnitudeMean" -0.127400912069811
"walking" 10 "timeBodyAccelerationMagnitudeStandardDeviation" -0.185602396067925
"walking" 10 "timeBodyAccelerationMeanX" 0.278574076603774
"walking" 10 "timeBodyAccelerationMeanY" -0.017022351190566
"walking" 10 "timeBodyAccelerationMeanZ" -0.109057512132075
"walking" 10 "timeBodyAccelerationStandardDeviationX" -0.178709734396226
"walking" 10 "timeBodyAccelerationStandardDeviationY" -0.0227431651698113
"walking" 10 "timeBodyAccelerationStandardDeviationZ" -0.395645072075472
"walking" 10 "timeBodyGyroscopeJerkMagnitudeMean" -0.440363636603774
"walking" 10 "timeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.501027916603774
"walking" 10 "timeBodyGyroscopeJerkMeanX" -0.122709563462264
"walking" 10 "timeBodyGyroscopeJerkMeanY" -0.0519204981037736
"walking" 10 "timeBodyGyroscopeJerkMeanZ" -0.0611262928849057
"walking" 10 "timeBodyGyroscopeJerkStandardDeviationX" -0.366063723207547
"walking" 10 "timeBodyGyroscopeJerkStandardDeviationY" -0.509683327924528
"walking" 10 "timeBodyGyroscopeJerkStandardDeviationZ" -0.329079492641509
"walking" 10 "timeBodyGyroscopeMagnitudeMean" -0.156458730358491
"walking" 10 "timeBodyGyroscopeMagnitudeStandardDeviation" -0.402025135660377
"walking" 10 "timeBodyGyroscopeMeanX" 0.0106894976215094
"walking" 10 "timeBodyGyroscopeMeanY" -0.0819540783760943
"walking" 10 "timeBodyGyroscopeMeanZ" 0.0986695731160377
"walking" 10 "timeBodyGyroscopeStandardDeviationX" -0.414205475283019
"walking" 10 "timeBodyGyroscopeStandardDeviationY" -0.250853318679245
"walking" 10 "timeBodyGyroscopeStandardDeviationZ" -0.174524868603774
"walking" 10 "timeGravityAccelerationMagnitudeMean" -0.127400912069811
"walking" 10 "timeGravityAccelerationMagnitudeStandardDeviation" -0.185602396067925
"walking" 10 "timeGravityAccelerationMeanX" 0.963092149811321
"walking" 10 "timeGravityAccelerationMeanY" -0.0838277013962264
"walking" 10 "timeGravityAccelerationMeanZ" 0.0549276242264151
"walking" 10 "timeGravityAccelerationStandardDeviationX" -0.974435158113208
"walking" 10 "timeGravityAccelerationStandardDeviationY" -0.971114719811321
"walking" 10 "timeGravityAccelerationStandardDeviationZ" -0.957862728301887
"walking" 11 "frequencyBodyAccelerationJerkMeanX" -0.453265268813559
"walking" 11 "frequencyBodyAccelerationJerkMeanY" -0.241801726186441
"walking" 11 "frequencyBodyAccelerationJerkMeanZ" -0.69259387220339
"walking" 11 "frequencyBodyAccelerationJerkStandardDeviationX" -0.45394304
"walking" 11 "frequencyBodyAccelerationJerkStandardDeviationY" -0.170177403123729
"walking" 11 "frequencyBodyAccelerationJerkStandardDeviationZ" -0.747564612033898
"walking" 11 "frequencyBodyAccelerationMagnitudeMean" -0.458514062542373
"walking" 11 "frequencyBodyAccelerationMagnitudeStandardDeviation" -0.584455992033898
"walking" 11 "frequencyBodyAccelerationMeanX" -0.396533731864407
"walking" 11 "frequencyBodyAccelerationMeanY" -0.0830478435976271
"walking" 11 "frequencyBodyAccelerationMeanZ" -0.616402910169492
"walking" 11 "frequencyBodyAccelerationStandardDeviationX" -0.433703311525424
"walking" 11 "frequencyBodyAccelerationStandardDeviationY" -0.0966068285372881
"walking" 11 "frequencyBodyAccelerationStandardDeviationZ" -0.523093394915254
"walking" 11 "frequencyBodyBodyAccelerationJerkMagnitudeMean" -0.395116134237288
"walking" 11 "frequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.41744681559322
"walking" 11 "frequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.751914457457627
"walking" 11 "frequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.773574064745763
"walking" 11 "frequencyBodyBodyGyroscopeMagnitudeMean" -0.610222628813559
"walking" 11 "frequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.59974543779661
"walking" 11 "frequencyBodyGyroscopeMeanX" -0.514753307627119
"walking" 11 "frequencyBodyGyroscopeMeanY" -0.593107398474576
"walking" 11 "frequencyBodyGyroscopeMeanZ" -0.398293336610169
"walking" 11 "frequencyBodyGyroscopeStandardDeviationX" -0.623150268983051
"walking" 11 "frequencyBodyGyroscopeStandardDeviationY" -0.453663184067797
"walking" 11 "frequencyBodyGyroscopeStandardDeviationZ" -0.498554639491525
"walking" 11 "timeBodyAccelerationJerkMagnitudeMean" -0.402333202033898
"walking" 11 "timeBodyAccelerationJerkMagnitudeStandardDeviation" -0.403141284745763
"walking" 11 "timeBodyAccelerationJerkMeanX" 0.0829709328491525
"walking" 11 "timeBodyAccelerationJerkMeanY" 0.0127682476559322
"walking" 11 "timeBodyAccelerationJerkMeanZ" -0.013364827779661
"walking" 11 "timeBodyAccelerationJerkStandardDeviationX" -0.428516343559322
"walking" 11 "timeBodyAccelerationJerkStandardDeviationY" -0.181419230254237
"walking" 11 "timeBodyAccelerationJerkStandardDeviationZ" -0.720654731186441
"walking" 11 "timeBodyAccelerationMagnitudeMean" -0.288323472033898
"walking" 11 "timeBodyAccelerationMagnitudeStandardDeviation" -0.487735915084746
"walking" 11 "timeBodyAccelerationMeanX" 0.271821892881356
"walking" 11 "timeBodyAccelerationMeanY" -0.0166475833623729
"walking" 11 "timeBodyAccelerationMeanZ" -0.106096304033898
"walking" 11 "timeBodyAccelerationStandardDeviationX" -0.422842071864407
"walking" 11 "timeBodyAccelerationStandardDeviationY" -0.0522120750440678
"walking" 11 "timeBodyAccelerationStandardDeviationZ" -0.530626311355932
"walking" 11 "timeBodyGyroscopeJerkMagnitudeMean" -0.63073270559322
"walking" 11 "timeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.753671416101695
"walking" 11 "timeBodyGyroscopeJerkMeanX" -0.0918204195491525
"walking" 11 "timeBodyGyroscopeJerkMeanY" -0.0514172549559322
"walking" 11 "timeBodyGyroscopeJerkMeanZ" -0.0342677451
"walking" 11 "timeBodyGyroscopeJerkStandardDeviationX" -0.541616397118644
"walking" 11 "timeBodyGyroscopeJerkStandardDeviationY" -0.737993755932203
"walking" 11 "timeBodyGyroscopeJerkStandardDeviationZ" -0.551079942542373
"walking" 11 "timeBodyGyroscopeMagnitudeMean" -0.421801673559322
"walking" 11 "timeBodyGyroscopeMagnitudeStandardDeviation" -0.558362783220339
"walking" 11 "timeBodyGyroscopeMeanX" -0.0426928995457627
"walking" 11 "timeBodyGyroscopeMeanY" -0.0705104974254237
"walking" 11 "timeBodyGyroscopeMeanZ" 0.0843744495507542
"walking" 11 "timeBodyGyroscopeStandardDeviationX" -0.596346930847458
"walking" 11 "timeBodyGyroscopeStandardDeviationY" -0.499625287288136
"walking" 11 "timeBodyGyroscopeStandardDeviationZ" -0.434178202542373
"walking" 11 "timeGravityAccelerationMagnitudeMean" -0.288323472033898
"walking" 11 "timeGravityAccelerationMagnitudeStandardDeviation" -0.487735915084746
"walking" 11 "timeGravityAccelerationMeanX" 0.946468451355932
"walking" 11 "timeGravityAccelerationMeanY" -0.212045870169492
"walking" 11 "timeGravityAccelerationMeanZ" 0.134053215101695
"walking" 11 "timeGravityAccelerationStandardDeviationX" -0.98110101440678
"walking" 11 "timeGravityAccelerationStandardDeviationY" -0.966240553559322
"walking" 11 "timeGravityAccelerationStandardDeviationZ" -0.960852684067797
"walking" 12 "frequencyBodyAccelerationJerkMeanX" -0.08161979534
"walking" 12 "frequencyBodyAccelerationJerkMeanY" -0.1413740705982
"walking" 12 "frequencyBodyAccelerationJerkMeanZ" -0.4913861728
"walking" 12 "frequencyBodyAccelerationJerkStandardDeviationX" -0.03105929456
"walking" 12 "frequencyBodyAccelerationJerkStandardDeviationY" -0.094056408433
"walking" 12 "frequencyBodyAccelerationJerkStandardDeviationZ" -0.5314863218
"walking" 12 "frequencyBodyAccelerationMagnitudeMean" -0.153116002784
"walking" 12 "frequencyBodyAccelerationMagnitudeStandardDeviation" -0.4088962994
"walking" 12 "frequencyBodyAccelerationMeanX" -0.05435763951
"walking" 12 "frequencyBodyAccelerationMeanY" -0.071302455092
"walking" 12 "frequencyBodyAccelerationMeanZ" -0.4223253002
"walking" 12 "frequencyBodyAccelerationStandardDeviationX" -0.160707260634
"walking" 12 "frequencyBodyAccelerationStandardDeviationY" -0.20851528006
"walking" 12 "frequencyBodyAccelerationStandardDeviationZ" -0.4521466944
"walking" 12 "frequencyBodyBodyAccelerationJerkMagnitudeMean" -0.029912425338
"walking" 12 "frequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.013953908696
"walking" 12 "frequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.5611764414
"walking" 12 "frequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.5649340126
"walking" 12 "frequencyBodyBodyGyroscopeMagnitudeMean" -0.442503784
"walking" 12 "frequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.4948022154
"walking" 12 "frequencyBodyGyroscopeMeanX" -0.4019759318
"walking" 12 "frequencyBodyGyroscopeMeanY" -0.4678863378
"walking" 12 "frequencyBodyGyroscopeMeanZ" -0.31728248436
"walking" 12 "frequencyBodyGyroscopeStandardDeviationX" -0.5931428818
"walking" 12 "frequencyBodyGyroscopeStandardDeviationY" -0.4437983296
"walking" 12 "frequencyBodyGyroscopeStandardDeviationZ" -0.4222565212
"walking" 12 "timeBodyAccelerationJerkMagnitudeMean" -0.144064922688
"walking" 12 "timeBodyAccelerationJerkMagnitudeStandardDeviation" -0.02028505044
"walking" 12 "timeBodyAccelerationJerkMeanX" 0.045764401482
"walking" 12 "timeBodyAccelerationJerkMeanY" 0.0197766948336
"walking" 12 "timeBodyAccelerationJerkMeanZ" 0.005025870328
"walking" 12 "timeBodyAccelerationJerkStandardDeviationX" -0.01350661106
"walking" 12 "timeBodyAccelerationJerkStandardDeviationY" -0.089404968585
"walking" 12 "timeBodyAccelerationJerkStandardDeviationZ" -0.512276838
"walking" 12 "timeBodyAccelerationMagnitudeMean" -0.102204550448
"walking" 12 "timeBodyAccelerationMagnitudeStandardDeviation" -0.23697286882
"walking" 12 "timeBodyAccelerationMeanX" 0.2771286656
"walking" 12 "timeBodyAccelerationMeanY" -0.015560927606
"walking" 12 "timeBodyAccelerationMeanZ" -0.10316110632
"walking" 12 "timeBodyAccelerationStandardDeviationX" -0.128898533096
"walking" 12 "timeBodyAccelerationStandardDeviationY" -0.122783290008
"walking" 12 "timeBodyAccelerationStandardDeviationZ" -0.4106060626
"walking" 12 "timeBodyGyroscopeJerkMagnitudeMean" -0.5174937754
"walking" 12 "timeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.5488904506
"walking" 12 "timeBodyGyroscopeJerkMeanX" -0.06223893174
"walking" 12 "timeBodyGyroscopeJerkMeanY" -0.049852604592
"walking" 12 "timeBodyGyroscopeJerkMeanZ" -0.0467338151926
"walking" 12 "timeBodyGyroscopeJerkStandardDeviationX" -0.3908072382
"walking" 12 "timeBodyGyroscopeJerkStandardDeviationY" -0.581290691
"walking" 12 "timeBodyGyroscopeJerkStandardDeviationZ" -0.4806421996
"walking" 12 "timeBodyGyroscopeMagnitudeMean" -0.35593036512
"walking" 12 "timeBodyGyroscopeMagnitudeStandardDeviation" -0.4132083408
"walking" 12 "timeBodyGyroscopeMeanX" -0.1045136708758
"walking" 12 "timeBodyGyroscopeMeanY" -0.03442910782
"walking" 12 "timeBodyGyroscopeMeanZ" 0.0999739123004
"walking" 12 "timeBodyGyroscopeStandardDeviationX" -0.5462634706
"walking" 12 "timeBodyGyroscopeStandardDeviationY" -0.4494013978
"walking" 12 "timeBodyGyroscopeStandardDeviationZ" -0.35017028664
"walking" 12 "timeGravityAccelerationMagnitudeMean" -0.102204550448
"walking" 12 "timeGravityAccelerationMagnitudeStandardDeviation" -0.23697286882
"walking" 12 "timeGravityAccelerationMeanX" 0.9668735148
"walking" 12 "timeGravityAccelerationMeanY" -0.1559834498
"walking" 12 "timeGravityAccelerationMeanZ" -0.03608428788
"walking" 12 "timeGravityAccelerationStandardDeviationX" -0.97911312
"walking" 12 "timeGravityAccelerationStandardDeviationY" -0.9646191738
"walking" 12 "timeGravityAccelerationStandardDeviationZ" -0.9502762272
"walking" 13 "frequencyBodyAccelerationJerkMeanX" -0.290460801694737
"walking" 13 "frequencyBodyAccelerationJerkMeanY" -0.0439195137368421
"walking" 13 "frequencyBodyAccelerationJerkMeanZ" -0.342263716894737
"walking" 13 "frequencyBodyAccelerationJerkStandardDeviationX" -0.219716159766667
"walking" 13 "frequencyBodyAccelerationJerkStandardDeviationY" 0.0946741596910526
"walking" 13 "frequencyBodyAccelerationJerkStandardDeviationZ" -0.406173351578947
"walking" 13 "frequencyBodyAccelerationMagnitudeMean" -0.23460086645614
"walking" 13 "frequencyBodyAccelerationMagnitudeStandardDeviation" -0.438388953157895
"walking" 13 "frequencyBodyAccelerationMeanX" -0.335030121052632
"walking" 13 "frequencyBodyAccelerationMeanY" 0.0955150666694737
"walking" 13 "frequencyBodyAccelerationMeanZ" -0.246851507561404
"walking" 13 "frequencyBodyAccelerationStandardDeviationX" -0.353299848947368
"walking" 13 "frequencyBodyAccelerationStandardDeviationY" 0.0921968931052632
"walking" 13 "frequencyBodyAccelerationStandardDeviationZ" -0.269896395250877
"walking" 13 "frequencyBodyBodyAccelerationJerkMagnitudeMean" -0.15211150075614
"walking" 13 "frequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.113591923723684
"walking" 13 "frequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.338527133789474
"walking" 13 "frequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.349285611070175
"walking" 13 "frequencyBodyBodyGyroscopeMagnitudeMean" -0.267472373877193
"walking" 13 "frequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.379951835438597
"walking" 13 "frequencyBodyGyroscopeMeanX" -0.192856474047368
"walking" 13 "frequencyBodyGyroscopeMeanY" -0.256213554508772
"walking" 13 "frequencyBodyGyroscopeMeanZ" -0.276607954736842
"walking" 13 "frequencyBodyGyroscopeStandardDeviationX" -0.435714710526316
"walking" 13 "frequencyBodyGyroscopeStandardDeviationY" -0.318618506122807
"walking" 13 "frequencyBodyGyroscopeStandardDeviationZ" -0.455333900526316
"walking" 13 "timeBodyAccelerationJerkMagnitudeMean" -0.133205034736842
"walking" 13 "timeBodyAccelerationJerkMagnitudeStandardDeviation" -0.131788528797719
